,text_id,text,task_1,task_2,LASER_embeddings_commen,LASER_embeddings_lib
56,hasoc_de_57,@derorient @Pegasia111 @Uwe_Junge_MdL ...und wahrscheinlich können Sie diese Behauptung mit Fakten unterlegen...,NOT,NONE,"[ 0.0129104   0.00063384 -0.00074088 ...  0.00981279  0.00045468
  0.05335319]","[ 0.0129104   0.00063384 -0.00074088 ...  0.00981279  0.00045468
  0.05335319]"
57,hasoc_de_58,"Ein Kleinkind über die Balkonbrüstung halten und damit drohen es in die Tiefe fallen zu lassen, bleibt straflos, wenn man dessen Vater und  'Flüchtling' ist, der  gerade von der Polizei nach #Albanien abgeschoben werden soll. Freispruch! #Krefeld https://t.co/AOLBaLY9v8",NOT,NONE,[0.00059355 0.00105466 0.00055489 ... 0.02127367 0.02658857 0.02113315],[0.00059355 0.00105466 0.00055489 ... 0.02127367 0.02658857 0.02113315]
58,hasoc_de_59,"@reis_angebrannt @derorient @Pegasia111 In diesem Land ist jeder rechts™/rechtsextrem™, der nicht innerhalb der von Linkslinken &amp; Grünen definierten Markierung 🎯 steht.  Protestierende Bürger &amp; Eltern einer 'Schützt unsere Kinder'-Demo #Dessau =rechtsextrem™.  So soll legitimer Protest diskreditiert werden. 🤦🏻‍♀️   1/2 https://t.co/E9DdGkBNFa",NOT,NONE,"[ 2.0371320e-02 -1.9035946e-05  2.8127183e-03 ...  1.9276857e-02
  2.5038498e-02  2.8029954e-02]","[ 2.0371320e-02 -1.9035946e-05  2.8127183e-03 ...  1.9276857e-02
  2.5038498e-02  2.8029954e-02]"
59,hasoc_de_60,@reis_angebrannt @derorient @Pegasia111 2/2  Der spontanen Demo in #Dessau #Rosslau lag ein schwerer sexueller Missbrauch an einem 9jährigen(!) Mädchen durch 27j. #Asylbewerber aus #Niger zugrunde  der inzwischen verhaftet werden konnte.  #Dramatisierung unerwünscht [#Faktenfinder]  #RefugeesWelcome  https://t.co/TliEfk1zId,NOT,NONE,"[ 6.3007646e-03 -3.8830483e-05 -2.1814178e-03 ...  1.2381077e-02
  1.6017290e-02  3.0983159e-02]","[ 6.3007646e-03 -3.8830483e-05 -2.1814178e-03 ...  1.2381077e-02
  1.6017290e-02  3.0983159e-02]"
60,hasoc_de_61,"„Ohne ausreichend Personal, den richtigen Einsatzmitteln und vor allem dem politischen Willen, gepaart mit dem nötigen Rückhalt und Vertrauen in die @polizeiberlin, wird dort nie Ruhe einkehren.“ *BN @BZ_NachtFloh @bzberlin https://t.co/OjnW5mtRqv",NOT,NONE,[0.01915816 0.05273289 0.00092979 ... 0.01569827 0.0314211  0.02524646],[0.01915816 0.05273289 0.00092979 ... 0.01569827 0.0314211  0.02524646]
61,hasoc_de_62,"Die deutsch / iranische Freundschaft - In Herzlichkeit verbunden.  Ich möchte hier offiziell betonen, daß Herr #Steinmeier nicht mein Präsident und @HeikoMaas sicherlich auch nicht mein Außenminister ist. Shalom. #Bundesregierung #Steinmeier #Israel #Antisemitismus https://t.co/f6tHcp9I6e",NOT,NONE,"[ 0.01475555  0.02378991 -0.00171738 ...  0.04842225  0.02113616
  0.03388414]","[ 0.01475555  0.02378991 -0.00171738 ...  0.04842225  0.02113616
  0.03388414]"
62,hasoc_de_63,"Wenn die das nächste Mal nach Görlitz kommen, können sie die Patenschaft für einige hundert Schutzsuchende übernehmen und,um sich besser zu kümmern, sie gleich mitnehmen.  Offener Brief vor OBM-Wahl - Hollywood-Stars bitten Görlitzer: Wählt weise! https://t.co/Rjw2gtXJA8 via @LVZ",NOT,NONE,[0.01494514 0.05902556 0.00860228 ... 0.0239916  0.01671467 0.02438949],[0.01494514 0.05902556 0.00860228 ... 0.0239916  0.01671467 0.02438949]
63,hasoc_de_64,"@Ich_hake_nach @LVZ Ich rufe dazu auf, von nun an die Filme / Bücher mit &amp; von 👇 zu boykottieren!    - @daniel_bruhl  - @ElleVisionnaire  - Burghardt Klaußner   -  @brigittebrochet  - @boxingondvd  - @danielkehlmann  - Bernhard Schlink    Gleiches gilt auch für Veranstaltungen &amp; Merchandising jeglicher Art.",NOT,NONE,"[ 2.4052935e-02 -4.9756582e-05  2.6180791e-03 ...  3.1684566e-02
  1.5881384e-02  2.6366690e-02]","[ 2.4052935e-02 -4.9756582e-05  2.6180791e-03 ...  3.1684566e-02
  1.5881384e-02  2.6366690e-02]"
64,hasoc_de_65,@ostmann1977 @LVZ @daniel_bruhl @ElleVisionnaire @brigittebrochet @boxingondvd @danielkehlmann Bin von ganzem Herzen 💙dabei. #AfD #AfDwählen   Deutschland hat nur mit der AfD eine Chance auf Zukunft.   Sonst werden wir alle @Einzelfallinfos  PS: Und @LVZ lesen und kaufen sollte tabu sein. Gehört außerdem zu 20% #SPD .,NOT,NONE,"[ 0.0242977   0.00105059 -0.00231132 ...  0.02033189  0.01195205
  0.03381053]","[ 0.0242977   0.00105059 -0.00231132 ...  0.02033189  0.01195205
  0.03381053]"
65,hasoc_de_66,"@ostmann1977 @LVZ @daniel_bruhl @ElleVisionnaire @brigittebrochet @boxingondvd @danielkehlmann An die Hollywood-Phantasten:  Wir wählen #Afd weil wir unsere Freiheit erhalten wollen, bedroht von einer, von Altparteien geförderten, Ideologie mit Endziel Weltherrschaft, weltweit für hunderttausende Tote/Verletzte verantwortlich, auch in Deutschland,   https://t.co/QoHdTI3tl2 https://t.co/QtcRL1EKAo",NOT,NONE,"[ 1.5757278e-02  5.0158160e-05 -2.8731124e-03 ...  3.5810024e-02
  8.3309636e-03  1.5299618e-02]","[ 1.5757278e-02  5.0158160e-05 -2.8731124e-03 ...  3.5810024e-02
  8.3309636e-03  1.5299618e-02]"
66,hasoc_de_67,"@ArasBacho Wer hat dem kriminellen Grapscher das geschrieben? So viel IQ hat der nicht, dass der auch nur einen Satz fehlerfrei schreiben kann.",HOF,OFFN,"[5.2377293e-03 1.0290205e-03 7.5962998e-05 ... 3.1865429e-02 9.5684435e-03
 4.7565293e-02]","[5.2377293e-03 1.0290205e-03 7.5962998e-05 ... 3.1865429e-02 9.5684435e-03
 4.7565293e-02]"
67,hasoc_de_68,"@ArasBacho ● Massive Eingriffe in die Freiheitsrechte  ● Schwächung der wirtschaftlichen Mitte  ● Massive Steuermehrbelastung der Bürger  ● Sozialistische Tendenzen #r2g    Vier Gründe, die #Gruenen nicht mehr zu wählen...    Und nun? 🤔  #Kanzlerkandidatin",NOT,NONE,[0.0045602  0.00322029 0.00229203 ... 0.05253172 0.038586   0.0485999 ],[0.0045602  0.00322029 0.00229203 ... 0.05253172 0.038586   0.0485999 ]
68,hasoc_de_69,",,..der Reporter...seinen Presseausweis [zückte] u sich mit einem Abstand von &lt; 20 cm vor dem Gesicht eines Beamten aufbaute. Er meinte nach Polizeiangaben, dass man ihm gar nichts könne, da er Journalist sei.'     ,,Polizei: Kein Benehmen trotz hohem Bildungsabschluss'  #ZDF https://t.co/3wbk8zh4V4",NOT,NONE,[0.01397438 0.02316887 0.0149991  ... 0.03161152 0.01556515 0.02608921],[0.01397438 0.02316887 0.0149991  ... 0.03161152 0.01556515 0.02608921]
69,hasoc_de_70,"Früher warst du 30 Jahre eingesperrt.   Oder du hast dein eigenes Leben riskiert, für die Idee Freiheit und Demokratie.  Heute reicht Schulschwänzen gegen den Klimawandel für den #Friedensnobelpreis.  Den Preis kann man schon vergessen. https://t.co/fKF9VkGt5t",NOT,NONE,[0.01255774 0.01355791 0.01061177 ... 0.06099938 0.02148386 0.03851055],[0.01255774 0.01355791 0.01061177 ... 0.06099938 0.02148386 0.03851055]
70,hasoc_de_71,"@Atze030 @GefrKamnitzer @TichysEinblick Merkel hinterlässt verbrannte Erde, für die CDU, aber sogar auch außenpolitisch. Dass ihr der amerikanische Präsident nicht einmal mehr die Hand gibt, zeigt den schweren Flurschaden, an dem sie nicht unschuldig ist.",NOT,NONE,"[ 5.3928513e-03 -2.3040067e-05  1.8792411e-02 ...  2.9804442e-02
  8.0018938e-03  2.9651023e-02]","[ 5.3928513e-03 -2.3040067e-05  1.8792411e-02 ...  2.9804442e-02
  8.0018938e-03  2.9651023e-02]"
71,hasoc_de_72,"😂👍da fragt man sich ,was feiern die denn da !? Sich selbst,da sie auf den Grünen Ideologen Zug aufgesprungen sind !? 🙂    https://t.co/dF2W3Sb0B2",NOT,NONE,[0.00323682 0.00230395 0.04027817 ... 0.01333397 0.0126346  0.02274194],[0.00323682 0.00230395 0.04027817 ... 0.01333397 0.0126346  0.02274194]
72,hasoc_de_73,"Wenn Sie sich über zu hohe Steuern ärgern - vielleicht sind es gerade Ihre Euros, die als Entwicklungshilfe nach China fließen. Dort ist das Geld ja auch besser angelegt als im deutschem Bildungssystem. https://t.co/XhLNvbve2G",NOT,NONE,[0.01628194 0.06091476 0.00886883 ... 0.01301498 0.02134794 0.01674647],[0.01628194 0.06091476 0.00886883 ... 0.01301498 0.02134794 0.01674647]
73,hasoc_de_74,"In der Regionalbahn #BadenBaden nach #Rastatt erklärt ein #Migrant einer Seniorin wie Integration in Deutschland funktioniert 'Deutschland ist nicht mehr ihr Land, vergessen sie das nicht!' https://t.co/kFep87MQQO",NOT,NONE,"[ 0.00707885  0.01247825 -0.00157091 ...  0.01326126  0.0262342
  0.02947138]","[ 0.00707885  0.01247825 -0.00157091 ...  0.01326126  0.0262342
  0.02947138]"
74,hasoc_de_75,"Die Bergung der Leiche im #Ankerzentrum #Regensburg war zunächst nicht möglich, da die Polizei 2 Stunden von Bewohnern angegriffen wurde. Anzeigen oder Festnahmen gab es übrigens nicht. https://t.co/ySkVfuLWbu",NOT,NONE,"[ 0.00016123  0.00082565 -0.00389227 ...  0.01988386  0.01553748
  0.02922834]","[ 0.00016123  0.00082565 -0.00389227 ...  0.01988386  0.01553748
  0.02922834]"
75,hasoc_de_76,Mehr als 10.000 Euro im Monat: Abgeordnetendiäten steigen auf Rekordhoch ‼️ https://t.co/jqWbPCL1YV,NOT,NONE,"[ 0.01096497  0.00120135  0.00105035 ... -0.00150139  0.01370732
  0.04832088]","[ 0.01096497  0.00120135  0.00105035 ... -0.00150139  0.01370732
  0.04832088]"
76,hasoc_de_77,"In #Gotha gab es nahe einem #Einkaufszentrum eine Schießerei. Ein Polizeibeamter wurde verletzt, ein Verdächtiger festgenommen. Zu den Hintergründen schweigt die Polizei https://t.co/YF4wEO3Sg9",NOT,NONE,[0.00558367 0.013906   0.00729292 ... 0.01703543 0.02341398 0.01464698],[0.00558367 0.013906   0.00729292 ... 0.01703543 0.02341398 0.01464698]
77,hasoc_de_78,"#Berlin: Palästinenser attackieren in Neukölln am sog. “Palästinenser-Tag” den israelischen Musiker Daniel Gurfinkel massiv und beschimpfen ihn judenfeindlich - Video des Vorfalls zeigt, wie er eingekreist und geschlagen wird #Antisemitismus  https://t.co/WQTDWBTrQT",NOT,NONE,"[-2.3546135e-04  8.7692042e-06  5.3480722e-04 ...  4.5911934e-02
  2.2288986e-02  4.1697983e-02]","[-2.3546135e-04  8.7692042e-06  5.3480722e-04 ...  4.5911934e-02
  2.2288986e-02  4.1697983e-02]"
78,hasoc_de_79,"#Regensburg: Syrer (16) schlägt bei einer Geburtstagsfeier in einer Sportgaststätte einer 18-Jährigen ins Gesicht und zückt ein Einhand-#Messer - als Gäste dazwischengehen eskaliert die Situation, es kommt zur #Massenschlägerei mit mehreren Verletzten  https://t.co/MybWYp37p0",NOT,NONE,"[ 5.3268955e-03 -3.7371148e-05 -2.5506120e-03 ...  3.4776576e-02
  1.5529101e-02  3.7280064e-02]","[ 5.3268955e-03 -3.7371148e-05 -2.5506120e-03 ...  3.4776576e-02
  1.5529101e-02  3.7280064e-02]"
79,hasoc_de_80,#Regensburg Während einer Geburtstagsfeier in einer Sportgaststätte schlägt ein 16 Jähriger syrischer Flüchtling einer 18 Jährigen ins Gesicht und zieht ein Einhandmesser. Einschreitende Gäste finden sich in einer Massenschlägerei wieder https://t.co/ptHc7gfPAP,NOT,NONE,"[ 6.9484999e-03 -6.5465989e-05  1.1689660e-02 ...  4.0504508e-02
  2.0191319e-02  2.3848113e-02]","[ 6.9484999e-03 -6.5465989e-05  1.1689660e-02 ...  4.0504508e-02
  2.0191319e-02  2.3848113e-02]"
80,hasoc_de_81,"Das @bka befürchtet, dass Mitglieder der Tschetschenischen Mafia Wachschutzaufträge für Dienstgebäude der Polizei darunter #SEK und #MEK erhalten haben und sensible Informationen erhalten haben. Die innere Sicherheit in Deutschland ist kaputt.  https://t.co/8RRHUsMkLN",NOT,NONE,"[ 1.8892935e-02 -3.3320550e-05  2.2952845e-03 ...  2.6869096e-02
  1.2523423e-02  3.5317991e-02]","[ 1.8892935e-02 -3.3320550e-05  2.2952845e-03 ...  2.6869096e-02
  1.2523423e-02  3.5317991e-02]"
81,hasoc_de_82,"Lehrerin aus Sachsen berichtet, dass es im Lehrerzimmer 'seit etwa 2 Jahren keine politischen Diskussionen mehr gibt ... keiner traut sich, seinem Herzen diesbezüglich Luft zu machen ... Ich empfinde die Situation heute noch bedrückender als vor 1989.'  https://t.co/tjqNo8ivES",NOT,NONE,"[ 7.4723116e-03 -1.5513624e-05  2.2362132e-02 ...  2.7384667e-02
  2.3898782e-02  2.5403561e-02]","[ 7.4723116e-03 -1.5513624e-05  2.2362132e-02 ...  2.7384667e-02
  2.3898782e-02  2.5403561e-02]"
82,hasoc_de_83,"Alfred Nobel würde sich im Grab rumdrehen.  Ein Obama (führte die meisten Kriege im Amt eines US-Präsident), wurde der Friedensnobelpreis verliehen.  Nun ein psychisch krankes Kind, steht nun ganz weit oben auf der Liste für die Verleihung des 'Friedensnobelpreis'.  Sind die krank?",HOF,OFFN,[0.0004379  0.00239404 0.00178447 ... 0.05351929 0.01116941 0.02783808],[0.0004379  0.00239404 0.00178447 ... 0.05351929 0.01116941 0.02783808]
83,hasoc_de_84,"Während in #Berlin fleissig Häuser für Flüchtlinge gebaut und das Taschengeld auf 150€ erhöht wird, rechnet das Sozialamt einem bedürftigen deutschen, die Lebensmittelspenden der #Tafel als 2900€ Einnahme im Jahr an. https://t.co/usBbMNhNp4",NOT,NONE,"[ 0.00026371  0.080518   -0.00047652 ...  0.01908016  0.01596839
  0.03792901]","[ 0.00026371  0.080518   -0.00047652 ...  0.01908016  0.01596839
  0.03792901]"
84,hasoc_de_85,"#Pforzheim: Arabischsprachiger Mann zerrt eine Frau aus dem Bus, die sich über seinen Lärm beschwerte, spuckt ihr ins Gesicht, ohrfeigt sie und tritt die 48-Jährige derart in den Bauch, dass sie verletzt zu Boden geht  https://t.co/JG8cHTaGsb",NOT,NONE,"[ 5.3070607e-03 -1.9746971e-05  1.0133951e-02 ...  2.6040176e-02
  2.8488409e-02  3.5041194e-02]","[ 5.3070607e-03 -1.9746971e-05  1.0133951e-02 ...  2.6040176e-02
  2.8488409e-02  3.5041194e-02]"
85,hasoc_de_86,"#Koeln Weil die Irakerin Zozan sich scheiden lies und ein eigenständiges Europäisches Leben ohne Zwang führen wollte, wurde sie von Ex-Ehemann Dilgasch mit Kopfschüssen hingerichtet. Das gehört nunmal jetzt zu Deutschland https://t.co/YHoN7HaTPY",NOT,NONE,[0.03156705 0.00227063 0.02713703 ... 0.04903778 0.02187269 0.02430937],[0.03156705 0.00227063 0.02713703 ... 0.04903778 0.02187269 0.02430937]
86,hasoc_de_87,"Diese Videos werden dann nach Hause geschickt, wo man sich köstlich über unseren Staat amüsiert. Zu Recht! #Regensburg https://t.co/0UOOuTeyLl",NOT,NONE,"[ 0.00254482 -0.00010468  0.01771567 ...  0.02113277  0.02261689
  0.03353687]","[ 0.00254482 -0.00010468  0.01771567 ...  0.02113277  0.02261689
  0.03353687]"
87,hasoc_de_88,"#München: Bankräuber droht mit Bombe: #Fotofahndung nach einem arabisch wirkendem Täter, der mit Hilfe eines beschriebenen Zettels wortlos Geld fordert, mit einer Bombe droht und mit 10.000 € die Flucht ergreift  https://t.co/TJKqPK8Y5D",NOT,NONE,"[-1.8554974e-04 -1.8240775e-05  3.0315926e-03 ...  5.1381014e-02
  2.3263225e-02  3.9192695e-02]","[-1.8554974e-04 -1.8240775e-05  3.0315926e-03 ...  5.1381014e-02
  2.3263225e-02  3.9192695e-02]"
88,hasoc_de_89,"- 14000 Straftaten in 3 Jahren   - 104 Clans ins #NRW   - 20% Der Taten von 2 Familien verübt   - 6450 Clanverdächtige  - 2 Tötungsdelikte  Innenminister @hreul sollte zugeben, dass Migration und Sicherheit in #NRW ausser Kontrolle geraten sind https://t.co/NzhsH84IpA",NOT,NONE,"[ 4.9507963e-03 -1.1659308e-05  4.5491373e-03 ...  2.7123228e-02
  6.1090682e-03  3.5131223e-02]","[ 4.9507963e-03 -1.1659308e-05  4.5491373e-03 ...  2.7123228e-02
  6.1090682e-03  3.5131223e-02]"
89,hasoc_de_90,"Kriminelle #Clans: immerhin, das Thema wird angesprochen. Dass es aber überhaupt soweit kommen konnte, ist eine #Bankrotterklärung des #Rechtsstaates. Diese Clans gibt es schon lange. Dass es fast immer #Migranten sind, ist auch klar. #Kriminalität https://t.co/Dro44CLUMz",NOT,NONE,"[ 0.00665901  0.0190341  -0.00023978 ...  0.04628337  0.02007606
  0.049757  ]","[ 0.00665901  0.0190341  -0.00023978 ...  0.04628337  0.02007606
  0.049757  ]"
90,hasoc_de_91,"In #Hamm wird dieses Herzchen gesucht. Er stieß einen 65 Jahrigen sehbehinderten Mann aus dem Aufzug, als dieser den Aufzug betreten wollte. Der Senior verletzte sich beim Sturz erheblich https://t.co/pbSPhgNGu6 https://t.co/9t1lcqnbq5",NOT,NONE,[0.00327252 0.01228088 0.00275704 ... 0.01684475 0.01898261 0.01466427],[0.00327252 0.01228088 0.00275704 ... 0.01684475 0.01898261 0.01466427]
91,hasoc_de_92,"#Seehofer sprach von „Herrschaft des Unrechts“. Jetzt sagt er über #Merkel „Wir sollten in der Union stolz sein, dass so eine herausragende Persönlichkeit aus unseren Reihen kommt.“ Der zieht eine Schleimspur von München bis Berlin. #Schleimhofer #AfD  https://t.co/fF48wRjAsM",NOT,NONE,"[ 1.75388120e-02 -1.49172265e-05  4.19606641e-03 ...  2.51252688e-02
  1.46807609e-02  3.96318771e-02]","[ 1.75388120e-02 -1.49172265e-05  4.19606641e-03 ...  2.51252688e-02
  1.46807609e-02  3.96318771e-02]"
92,hasoc_de_93,#Hannover Prozess um die versuchte Vergewaltigung einer #Bachelor Kandidatin 'Baby Baby i need to fuck' sagte der Flüchtling aus #Guinea während er sein Opfer würgte. Bei der Festnahme verletzte er Polizisten und beleidigte sie als Rassisten https://t.co/P35zZd5rEy,NOT,NONE,"[-3.1342272e-05 -2.4633011e-05 -2.1461525e-03 ...  3.9345104e-02
  1.9462802e-02  1.5655817e-02]","[-3.1342272e-05 -2.4633011e-05 -2.1461525e-03 ...  3.9345104e-02
  1.9462802e-02  1.5655817e-02]"
93,hasoc_de_94,"100 Clans mit drei- und vierstelligen Mitgliederzahlen, 14000 Straftaten in drei Jahren, 6500 Tatverdächtige aus dem Milieu der arabisch-/türkischstämmigen Grossfamilien: Und das ist nicht Deutschland, das ist nur NRW. https://t.co/064y2I9ykx via @nzz von @Jonas_Hermann",NOT,NONE,"[ 4.5488649e-03  9.9259421e-05 -3.1342728e-03 ...  6.2920123e-02
  1.4538391e-02  2.5058562e-02]","[ 4.5488649e-03  9.9259421e-05 -3.1342728e-03 ...  6.2920123e-02
  1.4538391e-02  2.5058562e-02]"
94,hasoc_de_95,"Fastenbrechen in Triberg, Bürgermeister &amp; Pfarrer sind auch dabei,die Bürgermeister-Sekretärin aber sitzt bei den Frauen, denn es herrscht 'strikte Trennung der Geschlechter - ausschließlich Männer waren beim Fastenbrechen', Frauen sind in separaten Räumen  https://t.co/cN5AlprnNC",NOT,NONE,"[ 1.0164453e-02 -1.7961511e-05  6.9714701e-03 ...  2.6552949e-02
  2.3063188e-02  2.5909761e-02]","[ 1.0164453e-02 -1.7961511e-05  6.9714701e-03 ...  2.6552949e-02
  2.3063188e-02  2.5909761e-02]"
95,hasoc_de_96,"@der_zmd Über Morde u.Gewaltaten von Deutschen oder Christen wird nicht so ein Spektakel gemacht!! Wer sollte denn in die Moschee reinkommen,auch ein Witz.Kein Fremder darf hinein.Kommt mal wieder auf den Boden ,Bücher sind zu ersetzen Diese Propaganda überall finde ich abscheulich",NOT,NONE,"[ 1.6492182e-02 -5.6260793e-05 -1.7211350e-03 ...  6.0242843e-02
  2.4066107e-02  1.7350262e-02]","[ 1.6492182e-02 -5.6260793e-05 -1.7211350e-03 ...  6.0242843e-02
  2.4066107e-02  1.7350262e-02]"
96,hasoc_de_97,"Das Schöne am Klimawandel: Damit lässt sich von der massiven Steuererhöhung über die Einschränkung der Reisefreiheit bis zur Beschneidung von Meinungs- und Pressefreiheit jede Maßnahme rechtfertigen, die linken Psychpathen nur einfallen kann. Deshalb fahren die so darauf ab.",HOF,OFFN,"[ 0.00867572 -0.00018092  0.00460654 ...  0.04416726  0.01747436
  0.03332105]","[ 0.00867572 -0.00018092  0.00460654 ...  0.04416726  0.01747436
  0.03332105]"
97,hasoc_de_98,Uni-Senat *hagelvoll? Jetzt kommt der #Gender-Zwang an der Ernst-Moritz-Arndt-Universität zu Greifswald!    Aus Orten der Freiheit und der offenen Debatten sind vielerorts mittlerweile Götzentempel der politischen Korrektheit geworden. Handwerk legen! #AfD https://t.co/O5g2g8T3lZ,NOT,NONE,"[-0.00077307  0.00051855  0.00491664 ...  0.03470614  0.01792238
  0.03516221]","[-0.00077307  0.00051855  0.00491664 ...  0.03470614  0.01792238
  0.03516221]"
98,hasoc_de_99,"@lawyerberlin @Lebensformation ich nenne jeden einen Barbaren, der aus religiösem Fanatismus Musikinstrumente zerstört. Wobei Barbar noch sehr milde ist.    VOR ALLEM DIE VOLLIDIOTEN, DIE ORGELN ZERSTÖREN!!     Und überhaupt Kirchenzerstörer!",HOF,OFFN,"[ 0.01525845  0.00430301 -0.00551778 ...  0.05862178  0.03448845
  0.01866696]","[ 0.01525845  0.00430301 -0.00551778 ...  0.05862178  0.03448845
  0.01866696]"
99,hasoc_de_100,Wann verklagt man solche Sitzungsleiterinnen nicht vor den Verfassungsgericht. Die Missbrauchen ihr Amt aufs schändlichste.                    https://t.co/urJDiqXgJj,NOT,NONE,[0.00881701 0.0231743  0.00151219 ... 0.05445809 0.0262498  0.0176224 ],[0.00881701 0.0231743  0.00151219 ... 0.05445809 0.0262498  0.0176224 ]
100,hasoc_de_101,Ur-Großvater im Krieg gedient!  Großvater im Krieg gedient!  Vater und Schwiegervater im Krieg gedient. Teilweise viele Jahre in Gefangenschaft.     Für was?!   DAFÜR🤔...❓❗️:    ⁦@Mundaufmachen⁩  ⁦@AfD⁩   #UnserLandUnsereKultur https://t.co/RhIBXhXIfD,NOT,NONE,[0.01312735 0.0031224  0.00327338 ... 0.02774065 0.02149227 0.05456695],[0.01312735 0.0031224  0.00327338 ... 0.02774065 0.02149227 0.05456695]
101,hasoc_de_102,"@rpo_kultur Ich hab zwar nie TKKG gehört, aber jetzt dreht die Welt endgültig durch. Erst war Pippi Langstrumpf ein Problem, jetzt TKKG ... was kommt als nächstes? Gebrüder Löwenherz? Unendliche Geschichte? Michel aus Lönneberga? Hänsel und Gretel? Oder Asterix und Obelix? Es reicht!",NOT,NONE,"[ 0.01345816  0.0097718  -0.00201293 ...  0.01093767  0.01771677
  0.01668825]","[ 0.01345816  0.0097718  -0.00201293 ...  0.01093767  0.01771677
  0.01668825]"
